0, 0.6510416666666666, 1.4246534116796719
5, 0.6510416666666666, 1.2916494729755335
10, 0.6510416666666666, 1.2875296657915787
15, 0.6510416666666666, 1.2834359632014303
20, 0.6510416666666666, 1.2793356237730855
25, 0.6510416666666666, 1.2752086897456827
30, 0.6510416666666666, 1.271037381410456
35, 0.6510416666666666, 1.2668061249461207
40, 0.6510416666666666, 1.2625015578566423
45, 0.6510416666666666, 1.2581125033208338
50, 0.6510416666666666, 1.2536299102615331
55, 0.6510416666666666, 1.2490467607611577
60, 0.6510416666666666, 1.2443579507048697
65, 0.6510416666666666, 1.2395601526771187
70, 0.6510416666666666, 1.2346516717432459
75, 0.6510416666666666, 1.2296323046365911
80, 0.6510416666666666, 1.2245032111700296
85, 0.6510416666666666, 1.2192668038017491
90, 0.6510416666666666, 1.213926657781908
95, 0.6510416666666666, 1.2084874408010966
100, 0.65234375, 1.2029548580804408
105, 0.6536458333333334, 1.1973356067492071
110, 0.6588541666666666, 1.1916373323206106
115, 0.6575520833333334, 1.1858685800931295
120, 0.6627604166666666, 1.1800387352306219
125, 0.6627604166666666, 1.174157946879897
130, 0.66796875, 1.1682370337002717
135, 0.6744791666666666, 1.1622873703349417
140, 0.6809895833333334, 1.156320756406262
145, 0.6888020833333334, 1.1503492713703538
150, 0.6901041666666666, 1.1443851198839015
155, 0.6927083333333334, 1.1384404731441056
160, 0.6940104166666666, 1.1325273119486312
165, 0.6966145833333334, 1.12665727702605
170, 0.69921875, 1.120841531588544
175, 0.7044270833333334, 1.1150906401627394
180, 0.7083333333333334, 1.1094144666760215
185, 0.71875, 1.103822093626076
190, 0.72265625, 1.098321763037941
195, 0.71875, 1.0929208388927778
200, 0.7213541666666666, 1.087625789849946
205, 0.72265625, 1.0824421904100807
210, 0.7291666666666666, 1.077374738192089
215, 0.7317708333333334, 1.0724272847159078
220, 0.734375, 1.0676028769762633
225, 0.7356770833333334, 1.0629038071344377
230, 0.7434895833333334, 1.0583316678138337
235, 0.7447916666666666, 1.0538874107289926
240, 0.74609375, 1.0495714066760613
245, 0.7447916666666666, 1.0453835052383054
250, 0.7434895833333334, 1.0413230928902513
255, 0.7447916666666666, 1.0373891485003846
260, 0.7447916666666666, 1.033580295522398
265, 0.7434895833333334, 1.0298948504198029
270, 0.7447916666666666, 1.0263308670844842
275, 0.7447916666666666, 1.0228861771849647
280, 0.75, 1.0195584265162874
285, 0.75, 1.0163451075236134
