Iteration,Accuracy,J,F1
0,0.46428571428571436,1.9632338562050446,0.7513125056797215
5,0.44140625000000006,1.7162312010162122,0.7400483973860569
10,0.47656250000000006,1.5260150712982958,0.6395076866489574
15,0.52734375,1.4199600983109268,0.5516085648279828
20,0.6549479166666666,1.3675443935695881,0.6670392508393802
25,0.6510416666666666,1.337050821543516,0.8939871284264387
30,0.6510416666666666,1.3223854542042504,0.8939871284264387
35,0.6510416666666666,1.315251029224608,0.8939871284264387
40,0.6510416666666666,1.3116158545450787,0.8939871284264387
45,0.6510416666666666,1.3073439187843483,0.8939871284264387
50,0.6510416666666666,1.3058219316271922,0.8939871284264387
55,0.6510416666666666,1.3047634823833716,0.8939871284264387
60,0.6510416666666666,1.3043135908835009,0.8939871284264387
65,0.6510416666666666,1.3027818449390753,0.8939871284264387
70,0.6510416666666666,1.3021242627317893,0.8939871284264387
75,0.6510416666666666,1.3015173717605653,0.8939871284264387
80,0.6510416666666666,1.3011623856273584,0.8939871284264387
85,0.6510416666666666,1.3005354687110398,0.8939871284264387
90,0.6510416666666666,1.2997853540369213,0.8939871284264387
95,0.6510416666666666,1.2991835119650728,0.8939871284264387
100,0.6510416666666666,1.2989234065964763,0.8939871284264387
105,0.6510416666666666,1.2980925307525277,0.8939871284264387
110,0.6510416666666666,1.2974011963843206,0.8939871284264387
115,0.6510416666666666,1.29711007575364,0.8939871284264387
120,0.6510416666666666,1.2963747469059965,0.8939871284264387
125,0.6510416666666666,1.295877710036261,0.8939871284264387
130,0.6510416666666666,1.295127237199495,0.8939871284264387
135,0.6510416666666666,1.2949929554420794,0.8939871284264387
140,0.6510416666666666,1.2941024064420736,0.8939871284264387
145,0.6510416666666666,1.293699083929063,0.8939871284264387
150,0.6510416666666666,1.292812331983189,0.8939871284264387
155,0.6510416666666666,1.2926418360440026,0.8939871284264387
160,0.6510416666666666,1.29188296784469,0.8939871284264387
165,0.6510416666666666,1.2912758523566958,0.8939871284264387
170,0.6510416666666666,1.2907928193739888,0.8939871284264387
175,0.6510416666666666,1.29045802065814,0.8939871284264387
180,0.6510416666666666,1.2894577524674469,0.8939871284264387
185,0.6510416666666666,1.2890117544232886,0.8939871284264387
190,0.6510416666666666,1.2885780113154892,0.8939871284264387
195,0.6510416666666666,1.2882551236745197,0.8939871284264387
200,0.6510416666666666,1.2871915668413334,0.8939871284264387
205,0.6510416666666666,1.2870823370197453,0.8939871284264387
210,0.6510416666666666,1.2864459753886253,0.8939871284264387
215,0.6510416666666666,1.2861384110080838,0.8939871284264387
220,0.6510416666666666,1.285094706362219,0.8939871284264387
225,0.6510416666666666,1.284786791573709,0.8939871284264387
230,0.6510416666666666,1.2842139954537986,0.8939871284264387
235,0.6510416666666666,1.2841499659930635,0.8939871284264387
240,0.6510416666666666,1.282977794586939,0.8939871284264387
245,0.6510416666666666,1.2825549838190542,0.8939871284264387
250,0.6510416666666666,1.2822254598408653,0.8939871284264387
