Iteration,Accuracy,J,F1
0,0.30519480519480524,2.460125171249529,0.7496502493495594
5,0.36789772727272724,2.096291885870886,0.673836671789258
10,0.3513257575757576,1.9578831560085612,0.6593557246624531
15,0.39109848484848486,1.896566871012914,0.6384913457349936
20,0.47064393939393945,1.8669861432970505,0.6406594217298239
25,0.4990530303030303,1.848974419336607,0.627145189420604
30,0.5104166666666666,1.836910438837653,0.6429299616270394
35,0.5331439393939393,1.8268886510159663,0.7723990097014521
40,0.5388257575757576,1.8185168105717542,0.7798582171606596
45,0.5667613636363635,1.8112525226328682,0.7554398496430698
50,0.578125,1.8032654220654616,0.7647108879701283
55,0.5724431818181818,1.795088289591638,0.7611849161779026
60,0.578125,1.7867757395224224,0.7649331560652555
65,0.578125,1.7785677351285223,0.7323190687636681
70,0.6292613636363636,1.7708196491301036,0.7239042232834215
75,0.6292613636363636,1.7618973928193935,0.6865247277592117
80,0.6178977272727273,1.7526722745468057,0.7136241675423638
85,0.6292613636363635,1.743426746201436,0.7284336034624808
90,0.6633522727272728,1.7342714946779338,0.7340132361693136
95,0.6803977272727272,1.7254032925388145,0.759113544407662
100,0.6860795454545454,1.7154388217708083,0.7593672014260249
105,0.6917613636363636,1.7052430140534718,0.7678850962568489
110,0.6917613636363636,1.6950953326383826,0.7357656591805152
115,0.7088068181818182,1.6849483444312643,0.7547426094025859
120,0.7372159090909091,1.67477866831451,0.7864755421450467
125,0.7258522727272727,1.6642353565488515,0.7749136513068401
130,0.7201704545454546,1.653148398167091,0.7702697085050025
135,0.7372159090909092,1.642118144831888,0.7881582945921182
140,0.765625,1.6311805406519637,0.820134073442897
145,0.7713068181818182,1.6199509053151664,0.8248317858611975
150,0.765625,1.6087399206077244,0.8187465108420989
155,0.765625,1.5970259605916235,0.8187465108420989
160,0.7713068181818181,1.5852732949455914,0.8240440514657266
165,0.7930871212121212,1.5737979896253913,0.8114845725459536
170,0.7930871212121212,1.5620921208425986,0.8114845725459536
175,0.8101325757575757,1.5502064572323546,0.8327090425204235
180,0.8267045454545455,1.538073033541305,0.8545689740542681
185,0.8319128787878789,1.5260451751046569,0.8610083679936621
190,0.8428030303030303,1.5143281011766199,0.8728687901801713
195,0.8371212121212122,1.5023014300540785,0.8661443055145102
200,0.8428030303030303,1.4900781639127518,0.8714834108536155
205,0.8484848484848485,1.4776841816233468,0.8402664796366842
