Iteration,Accuracy,J,F1
0,0.3827354438040151,0.6782699477610399,0.1625394801328266
1,0.4044753455827307,0.6271193397039596,0.27106604578877963
2,0.3906728308427798,0.5505024595472382,0.3044724964764907
3,0.41070521809741883,0.4758239897404705,0.25627665839397107
4,0.37437468531748674,0.4104443820553017,0.31116735253842853
5,0.35163488870531856,0.3619517746360829,0.2751461229994932
6,0.3258843334363634,0.3171619797415425,0.2961845795411287
7,0.28888663103485207,0.2790895245883118,0.2432709599035821
8,0.14653386689836653,0.25275273677034843,0.23642175592334333
9,0.11715759485405283,0.22879480314622072,0.185072579411891
10,0.08622785506138944,0.2098897077586259,0.16463651861820716
11,0.06431900980886006,0.19666495928272099,0.166962451546745
12,0.06431900980886006,0.185526817681726,0.19341229478334507
13,0.05112831064059157,0.17640325866799092,0.1881536485696402
14,0.04533763384909762,0.17012059319440123,0.1856255822517373
15,0.04533763384909762,0.16463204389997416,0.1856255822517373
16,0.040399333630255274,0.16035159108298588,0.01122688733317679
17,0.040399333630255274,0.1571488233147415,0.01122688733317679
18,0.040399333630255274,0.15451796431301534,0.01122688733317679
19,0.040399333630255274,0.15246178408720668,0.01122688733317679
20,0.040399333630255274,0.15086147777198,0.01122688733317679
21,0.040399333630255274,0.1494638096699147,0.01122688733317679
22,0.040399333630255274,0.14863663209734884,0.01122688733317679
23,0.040399333630255274,0.1478427748008041,0.01122688733317679
24,0.040399333630255274,0.1472515908713673,0.01122688733317679
25,0.040399333630255274,0.14712463809862797,0.01122688733317679
26,0.040399333630255274,0.14688251545885606,0.01122688733317679
27,0.040399333630255274,0.14644391859595912,0.01122688733317679
28,0.040399333630255274,0.1468067862617617,0.01122688733317679
29,0.040399333630255274,0.14697179823218987,0.01122688733317679
30,0.040399333630255274,0.1468740592100518,0.01122688733317679
31,0.040399333630255274,0.14713147742840413,0.01122688733317679
32,0.040399333630255274,0.14745226564481476,0.01122688733317679
33,0.040399333630255274,0.14740135852081995,0.01122688733317679
34,0.040399333630255274,0.14808780193491755,0.01122688733317679
35,0.040399333630255274,0.14835094639335936,0.01122688733317679
36,0.040399333630255274,0.14834290852335622,0.01122688733317679
37,0.040399333630255274,0.14897368956082363,0.01122688733317679
38,0.040399333630255274,0.14939908678000768,0.01122688733317679
39,0.040399333630255274,0.14929945751868948,0.01122688733317679
40,0.040399333630255274,0.15000078429116645,0.01122688733317679
41,0.040399333630255274,0.15075562634990072,0.01122688733317679
42,0.040399333630255274,0.15048253272753345,0.01122688733317679
43,0.040399333630255274,0.15107264383929636,0.01122688733317679
44,0.040399333630255274,0.15195864409878496,0.01122688733317679
45,0.040399333630255274,0.15173979575333502,0.01122688733317679
46,0.040399333630255274,0.15213793408269558,0.01122688733317679
47,0.040399333630255274,0.1530190411515984,0.01122688733317679
48,0.040399333630255274,0.15311873399377782,0.01122688733317679
49,0.040399333630255274,0.15331709800245202,0.01122688733317679
50,0.040399333630255274,0.15407261054559707,0.01122688733317679
51,0.040399333630255274,0.15414336088479558,0.01122688733317679
52,0.040399333630255274,0.15434288255353068,0.01122688733317679
53,0.040399333630255274,0.15524748908958594,0.01122688733317679
54,0.040399333630255274,0.1552919340230793,0.01122688733317679
55,0.040399333630255274,0.15567720622610232,0.01122688733317679
56,0.040399333630255274,0.156371935577344,0.01122688733317679
57,0.040399333630255274,0.1565247409886651,0.01122688733317679
58,0.040399333630255274,0.156565710306759,0.01122688733317679
59,0.040399333630255274,0.15727596560687576,0.01122688733317679
60,0.040399333630255274,0.15739187871889776,0.01122688733317679
61,0.040399333630255274,0.15740802378342353,0.01122688733317679
62,0.040399333630255274,0.15830573537033718,0.01122688733317679
63,0.040399333630255274,0.158195062889186,0.01122688733317679
64,0.040399333630255274,0.15838818747641284,0.01122688733317679
65,0.040399333630255274,0.15907898091741024,0.01122688733317679
66,0.040399333630255274,0.15950965876873222,0.01122688733317679
67,0.040399333630255274,0.15930695320783883,0.01122688733317679
68,0.040399333630255274,0.15997627265106734,0.01122688733317679
69,0.040399333630255274,0.1605144111102183,0.01122688733317679
70,0.040399333630255274,0.16034418645461573,0.01122688733317679
71,0.040399333630255274,0.16114986243757745,0.01122688733317679
72,0.040399333630255274,0.16130432255167887,0.01122688733317679
73,0.040399333630255274,0.1611200932010289,0.01122688733317679
74,0.040399333630255274,0.16174850075926595,0.01122688733317679
75,0.040399333630255274,0.16202462356167377,0.01122688733317679
76,0.040399333630255274,0.16166408562121484,0.01122688733317679
77,0.040399333630255274,0.16229138729252585,0.01122688733317679
78,0.040399333630255274,0.16273309872342367,0.01122688733317679
79,0.040399333630255274,0.16217146532853496,0.01122688733317679
80,0.040399333630255274,0.16278718124288744,0.01122688733317679
81,0.040399333630255274,0.16354370504273805,0.01122688733317679
82,0.040399333630255274,0.16299984328968317,0.01122688733317679
83,0.040399333630255274,0.1632366916411046,0.01122688733317679
84,0.040399333630255274,0.1639685560625944,0.01122688733317679
85,0.040399333630255274,0.16342861829250716,0.01122688733317679
86,0.040399333630255274,0.16380284647901133,0.01122688733317679
87,0.040399333630255274,0.16436250405925465,0.01122688733317679
88,0.040399333630255274,0.16415667797170638,0.01122688733317679
89,0.040399333630255274,0.1641543051862963,0.01122688733317679
90,0.040399333630255274,0.1648874115217445,0.01122688733317679
91,0.040399333630255274,0.16450573247947153,0.01122688733317679
92,0.040399333630255274,0.16468148897581206,0.01122688733317679
93,0.040399333630255274,0.1653841081573454,0.01122688733317679
94,0.040399333630255274,0.1651507737939653,0.01122688733317679
95,0.040399333630255274,0.16513756053561018,0.01122688733317679
96,0.040399333630255274,0.16566515281175254,0.01122688733317679
97,0.040399333630255274,0.1655663518302336,0.01122688733317679
98,0.040399333630255274,0.16537126003422012,0.01122688733317679
99,0.040399333630255274,0.16591565028638497,0.01122688733317679
100,0.040399333630255274,0.16578531126082996,0.01122688733317679
101,0.040399333630255274,0.1657853963035,0.01122688733317679
102,0.040399333630255274,0.1663136679314591,0.01122688733317679
103,0.040399333630255274,0.1663566310925919,0.01122688733317679
104,0.040399333630255274,0.16596172156453162,0.01122688733317679
105,0.040399333630255274,0.16668427347713327,0.01122688733317679
106,0.040399333630255274,0.16690803247409822,0.01122688733317679
107,0.040399333630255274,0.16667818938277823,0.01122688733317679
108,0.040399333630255274,0.16698964815294257,0.01122688733317679
109,0.040399333630255274,0.16717524590778504,0.01122688733317679
110,0.040399333630255274,0.16681458755773626,0.01122688733317679
111,0.040399333630255274,0.1674878167489304,0.01122688733317679
112,0.040399333630255274,0.16746276018991268,0.01122688733317679
113,0.040399333630255274,0.16709072088633742,0.01122688733317679
114,0.040399333630255274,0.16757247840339679,0.01122688733317679
115,0.040399333630255274,0.1677015237848608,0.01122688733317679
116,0.040399333630255274,0.1671471380307635,0.01122688733317679
117,0.040399333630255274,0.1676432348825644,0.01122688733317679
118,0.040399333630255274,0.1681332479002114,0.01122688733317679
