Iteration,Accuracy,J,F1
0,0.2161410018552876,1.8748720761762876,0.435469595053557
1,0.3043831168831169,1.7486886202317673,0.5063101899329558
2,0.3283279220779221,1.6734020984491746,0.4684765108102222
3,0.413961038961039,1.6043948251217914,0.531400979580654
4,0.4805194805194805,1.5492411964425457,0.5687844417569542
5,0.5292207792207793,1.4887750308277106,0.59604847786862
6,0.6063311688311688,1.4339051363590865,0.6297976101514111
7,0.6676136363636362,1.387325351130711,0.6398590521673234
8,0.6931818181818181,1.3392845216831797,0.7613555633471046
9,0.6960227272727273,1.2937654208429783,0.8181034533384626
10,0.6968344155844156,1.2564712142396557,0.8151410638525092
11,0.7601461038961039,1.2197065669039617,0.8022406269424736
12,0.7962662337662337,1.182591858049682,0.8220120634135991
13,0.7978896103896104,1.1510410664387738,0.75618024238161
14,0.7987012987012987,1.1225605073685876,0.7573515093030201
15,0.8051948051948052,1.0933825600944846,0.7626439188189618
16,0.8977272727272727,1.0680127915636455,0.9243990447698525
17,0.8969155844155844,1.0453178657518094,0.9176586889522085
18,0.8965097402597403,1.020179895638204,0.9139919484323723
19,0.8965097402597403,1.0007149060113425,0.9139919484323723
20,0.8965097402597403,0.9826650501518968,0.9139919484323723
21,0.8965097402597403,0.9629089908414098,0.9139919484323723
22,0.8961038961038961,0.9466984004853494,0.9726027397260274
23,0.8961038961038961,0.9328877137250965,0.9726027397260274
24,0.8961038961038961,0.9154893916949973,0.9726027397260274
25,0.8961038961038961,0.9025295319033464,0.9726027397260274
26,0.8961038961038961,0.8920980097311222,0.9726027397260274
27,0.8961038961038961,0.8777821950906183,0.9726027397260274
28,0.8961038961038961,0.8667426845263507,0.9726027397260274
29,0.8961038961038961,0.8588973282860178,0.9726027397260274
30,0.8961038961038961,0.8470016740156119,0.9726027397260274
31,0.8961038961038961,0.8383826976139609,0.9726027397260274
32,0.8961038961038961,0.8320941794212938,0.9726027397260274
33,0.8961038961038961,0.822042652207753,0.9726027397260274
34,0.8961038961038961,0.8144537976225757,0.9726027397260274
35,0.8961038961038961,0.80939568892548,0.9726027397260274
36,0.8961038961038961,0.8012985339772204,0.9726027397260274
37,0.8961038961038961,0.7945252464964352,0.9726027397260274
38,0.8961038961038961,0.7908117640498444,0.9726027397260274
39,0.8961038961038961,0.7838847490197578,0.9726027397260274
40,0.8961038961038961,0.7777360208095574,0.9726027397260274
41,0.8961038961038961,0.7747384194992059,0.9726027397260274
42,0.8961038961038961,0.7688004718070374,0.9726027397260274
43,0.8961038961038961,0.7638774227993892,0.9726027397260274
44,0.8961038961038961,0.7608084096775347,0.9726027397260274
45,0.8961038961038961,0.7559909010592571,0.9726027397260274
46,0.8961038961038961,0.7520517034156528,0.9726027397260274
47,0.8961038961038961,0.7489113797461037,0.9726027397260274
48,0.8961038961038961,0.7453088576394794,0.9726027397260274
49,0.8961038961038961,0.7413056663898407,0.9726027397260274
50,0.8961038961038961,0.7389492180080766,0.9726027397260274
51,0.8961038961038961,0.7360929043609734,0.9726027397260274
52,0.8961038961038961,0.7325747574617476,0.9726027397260274
53,0.8961038961038961,0.7300461725278173,0.9726027397260274
54,0.8961038961038961,0.7278545935369708,0.9726027397260274
55,0.8961038961038961,0.7245034952726561,0.9726027397260274
56,0.8961038961038961,0.7225567855807395,0.9726027397260274
57,0.8961038961038961,0.7206618307713342,0.9726027397260274
58,0.8961038961038961,0.717922019253566,0.9726027397260274
59,0.8961038961038961,0.7160095098598254,0.9726027397260274
60,0.8961038961038961,0.7145789825822557,0.9726027397260274
61,0.8961038961038961,0.7117033567599245,0.9726027397260274
62,0.8961038961038961,0.7102482517535608,0.9726027397260274
63,0.8961038961038961,0.7090219064886389,0.9726027397260274
64,0.8961038961038961,0.7066364930781105,0.9726027397260274
65,0.8961038961038961,0.7051773051757668,0.9726027397260274
66,0.8961038961038961,0.7041079449264493,0.9726027397260274
67,0.8961038961038961,0.7018046308492167,0.9726027397260274
68,0.8961038961038961,0.7005133686029785,0.9726027397260274
