0, 0.28205128205128205, 2.310223044318772, 0.8133333333333334
5, 0.28205128205128205, 2.035893069178137, 0.8133333333333334
10, 0.2948717948717949, 1.9253580324063722, 0.5026455026455027
15, 0.5641025641025641, 1.881514300401726, 0.7931531531531532
20, 0.5961538461538461, 1.8611173668693628, 0.8047875064004096
25, 0.5384615384615384, 1.850615275703641, 0.4362573099415205
30, 0.42948717948717946, 1.8434919735794968, 0.29180555555555554
35, 0.391025641025641, 1.8380029687619213, 0.5429553264604811
40, 0.40384615384615385, 1.83338591058036, 0.5644624381466486
45, 0.4166666666666667, 1.8289994266270304, 0.5837239497370216
50, 0.42948717948717946, 1.8247456917400378, 0.6013459242374904
55, 0.4358974358974359, 1.8204505313650303, 0.6099033816425121
60, 0.42948717948717946, 1.8161593901271327, 0.6013459242374904
65, 0.4423076923076923, 1.81180782411976, 0.6183006535947713
70, 0.48717948717948717, 1.8074346268323767, 0.6734327871525231
75, 0.48717948717948717, 1.8028783691752783, 0.6732411674347158
80, 0.48717948717948717, 1.7982084628194759, 0.6732411674347158
85, 0.48717948717948717, 1.7934998346018682, 0.6732411674347158
90, 0.48717948717948717, 1.7886642491368074, 0.6732411674347158
95, 0.532051282051282, 1.783718902393825, 0.7220608288373748
100, 0.5384615384615384, 1.7785536809919098, 0.7286400503976691
105, 0.5128205128205128, 1.7732525968394814, 0.7018007202881152
110, 0.5192307692307693, 1.7678348002065172, 0.7086446317215547
115, 0.5512820512820513, 1.76224555332259, 0.7415572232645404
120, 0.5576923076923077, 1.7565315073843402, 0.7479014509689357
125, 0.6089743589743589, 1.7504919007365225, 0.523887756422701
130, 0.6089743589743589, 1.7443240361404453, 0.5366136233358362
135, 0.6217948717948718, 1.7379577394350751, 0.5550411522633745
140, 0.6474358974358975, 1.731390467760533, 0.5910622045615238
145, 0.6602564102564102, 1.7246120910869394, 0.6039006994421008
150, 0.7435897435897436, 1.7174969206909547, 0.7265349863357269
155, 0.7243589743589743, 1.7101751235802936, 0.7059646779105736
160, 0.7564102564102564, 1.7026298934520496, 0.7443781377285213
165, 0.7756410256410257, 1.6948082507257312, 0.7702651942002854
170, 0.782051282051282, 1.6867344775786546, 0.7775947702668734
175, 0.8076923076923077, 1.6782813637585037, 0.8043043043043044
180, 0.7948717948717948, 1.6696016875514583, 0.7929332443486148
185, 0.8205128205128205, 1.6606676495491826, 0.8195180299598649
190, 0.8205128205128205, 1.6513713265774077, 0.8195180299598649
195, 0.8205128205128205, 1.6417264659047681, 0.8195180299598649
200, 0.8333333333333334, 1.6317881874536273, 0.832840722495895
205, 0.8269230769230769, 1.6216041970053614, 0.8264253831438686
210, 0.8589743589743589, 1.6110049867034253, 0.8601319047031294
215, 0.8717948717948718, 1.6000896259978303, 0.8725731915197001
220, 0.8717948717948718, 1.5887822599064734, 0.8725731915197001
225, 0.8910256410256411, 1.5771838959946514, 0.8921438737835349
230, 0.9038461538461539, 1.5653233630216479, 0.907191444291925
235, 0.9038461538461539, 1.5531045536919523, 0.907191444291925
240, 0.9102564102564102, 1.5404602636103577, 0.9135813745788169
245, 0.9166666666666666, 1.5275238465582937, 0.9199046446275774
250, 0.9166666666666666, 1.5142674206533737, 0.9199046446275774
